"Data do Registro","Dia","Prestador de Serviço","Serviços","Janela de atendimento","Capacidade","Ocupada","Disponível","% Uso"
"28/04/2026","Terça","FRQ ZONA OESTE2 SP R01","Troca","Período da Manhã","1","0","1","0%"
"28/04/2026","Terça","FRQ ZONA OESTE2 SP R01","Troca","Período da Tarde","1","0","1","0%"
"28/04/2026","Terça","FRQ ZONA OESTE2 SP R01","Desistalação, Desistalação MudEnd","Período da Manhã","1","1","0","100%"
"28/04/2026","Terça","FRQ ZONA OESTE2 SP R01","Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"28/04/2026","Terça","FRQ ZONA OESTE2 SP R01","Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"28/04/2026","Terça","FRQ ZONA OESTE2 SP R01","Segurança de Produto","Período da Manhã","1","0","1","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R01","Instalação, Instalação Mud_End","Período da Tarde","1","0","1","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R01","Reparo, Reparo MudEnd","Período da Manhã","8","0","8","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R01","Reparo MudEnd","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R01","MP MudEnd","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R01","Troca","Período da Manhã","1","0","1","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R01","Desistalação MudEnd, Desistalação","Período da Manhã","1","1","0","100%"
"29/04/2026","Quarta","FRQ OSASCO SP R01","Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R01","Segurança de Produto","Período da Manhã","1","0","1","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R01","Instalação Mud_End","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R01","Reparo MudEnd, Reparo","Período da Tarde","8","0","8","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R01","Reparo MudEnd","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R01","MP MudEnd","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R01","Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R01","Segurança de Produto","Período da Tarde","1","0","1","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R01","Instalação Mud_End","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R02","Instalação, Instalação Mud_End","Período da Manhã","1","0","1","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R02","Instalação Mud_End","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R02","Instalação Mud_End","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R02","Reparo, Reparo MudEnd","Período da Manhã","1","0","1","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R02","Reparo MudEnd, Reparo","Período da Tarde","1","0","1","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R02","Reparo MudEnd","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R02","Reparo MudEnd","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R02","MP MudEnd","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R02","MP MudEnd","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R02","Desistalação, Desistalação MudEnd","Período da Manhã","1","0","1","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R02","Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R02","Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R02","Segurança de Produto","Período da Manhã","1","0","1","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R01","MP MudEnd, MP.","Período da Manhã","11","0","11","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R01","MP., MP MudEnd","Período da Tarde","11","0","11","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R02","MP MudEnd, MP.","Período da Manhã","3","0","3","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R02","MP., MP MudEnd","Período da Tarde","3","0","3","0%"
"29/04/2026","Quarta","FRQ SBC SP R01","Instalação Mud_End, Instalação","Período da Manhã","2","0","2","0%"
"29/04/2026","Quarta","FRQ SBC SP R01","Instalação, Instalação Mud_End","Período da Tarde","1","0","1","0%"
"29/04/2026","Quarta","FRQ SBC SP R01","Instalação Mud_End","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ SBC SP R01","Instalação Mud_End","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ SBC SP R01","Reparo, Reparo MudEnd","Período da Manhã","4","6","0","100%"
"29/04/2026","Quarta","FRQ SBC SP R01","Reparo MudEnd, Reparo","Período da Tarde","4","0","4","0%"
"29/04/2026","Quarta","FRQ SBC SP R01","Reparo MudEnd","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ SBC SP R01","Reparo MudEnd","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ SBC SP R01","MP MudEnd, MP.","Período da Manhã","19","0","19","0%"
"29/04/2026","Quarta","FRQ SBC SP R01","MP MudEnd, MP.","Período da Tarde","23","0","23","0%"
"29/04/2026","Quarta","FRQ SBC SP R01","MP MudEnd","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ SBC SP R01","MP MudEnd","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ SBC SP R01","Troca","Período da Manhã","2","0","2","0%"
"29/04/2026","Quarta","FRQ SBC SP R01","Troca","Período da Tarde","1","0","1","0%"
"29/04/2026","Quarta","FRQ SBC SP R01","Desistalação, Desistalação MudEnd","Período da Manhã","2","2","0","100%"
"29/04/2026","Quarta","FRQ SBC SP R01","Desistalação, Desistalação MudEnd","Período da Tarde","1","1","0","100%"
"29/04/2026","Quarta","FRQ SBC SP R01","Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ SBC SP R01","Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R04","Instalação, Instalação Mud_End","Período da Tarde","1","0","1","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R04","Instalação Mud_End","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R04","Instalação Mud_End","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R04","Reparo, Reparo MudEnd","Período da Manhã","2","2","0","100%"
"29/04/2026","Quarta","FRQ OSASCO SP R04","Reparo, Reparo MudEnd","Período da Tarde","1","0","1","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R04","Reparo MudEnd","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R04","Reparo MudEnd","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R04","MP MudEnd","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R04","MP MudEnd","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R04","Troca","Período da Manhã","1","0","1","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R04","Desistalação MudEnd, Desistalação","Período da Manhã","1","1","0","100%"
"29/04/2026","Quarta","FRQ OSASCO SP R04","Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R04","Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R04","Segurança de Produto","Período da Manhã","1","0","1","0%"
"29/04/2026","Quarta","FRQ OSASCO SP R04","MP., MP MudEnd","Período da Manhã","3","3","0","100%"
"29/04/2026","Quarta","FRQ OSASCO SP R04","MP MudEnd, MP.","Período da Tarde","3","4","0","100%"
"29/04/2026","Quarta","FRQ BASE LESTE SP R01","Instalação Mud_End, Instalação","Período da Manhã","1","0","1","0%"
"29/04/2026","Quarta","FRQ BASE LESTE SP R01","Instalação Mud_End","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ BASE LESTE SP R01","Instalação Mud_End","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ BASE LESTE SP R01","Reparo, Reparo MudEnd","Período da Manhã","4","0","4","0%"
"29/04/2026","Quarta","FRQ BASE LESTE SP R01","Reparo MudEnd, Reparo","Período da Tarde","4","0","4","0%"
"29/04/2026","Quarta","FRQ BASE LESTE SP R01","Reparo MudEnd","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ BASE LESTE SP R01","Reparo MudEnd","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ BASE LESTE SP R01","MP., MP MudEnd","Período da Manhã","15","0","15","0%"
"29/04/2026","Quarta","FRQ BASE LESTE SP R01","MP MudEnd, MP.","Período da Tarde","17","0","17","0%"
"29/04/2026","Quarta","FRQ BASE LESTE SP R01","MP MudEnd","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ BASE LESTE SP R01","MP MudEnd","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ BASE LESTE SP R01","Troca","Período da Manhã","2","0","2","0%"
"29/04/2026","Quarta","FRQ BASE LESTE SP R01","Troca","Período da Tarde","1","0","1","0%"
"29/04/2026","Quarta","FRQ BASE LESTE SP R01","Desistalação MudEnd, Desistalação","Período da Manhã","1","1","0","100%"
"29/04/2026","Quarta","FRQ BASE LESTE SP R01","Desistalação MudEnd, Desistalação","Período da Tarde","1","1","0","100%"
"29/04/2026","Quarta","FRQ BASE LESTE SP R01","Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ BASE LESTE SP R01","Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ GUARULHOS SP R01","Instalação Mud_End, Instalação","Período da Manhã","1","0","1","0%"
"29/04/2026","Quarta","FRQ GUARULHOS SP R01","Instalação Mud_End","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ GUARULHOS SP R01","Instalação Mud_End","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ GUARULHOS SP R01","Reparo","Período da Manhã","2","0","2","0%"
"29/04/2026","Quarta","FRQ GUARULHOS SP R01","Reparo MudEnd, Reparo","Período da Tarde","1","0","1","0%"
"29/04/2026","Quarta","FRQ GUARULHOS SP R01","Reparo MudEnd","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ GUARULHOS SP R01","Reparo MudEnd","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ GUARULHOS SP R01","MP MudEnd, MP.","Período da Manhã","4","0","4","0%"
"29/04/2026","Quarta","FRQ GUARULHOS SP R01","MP., MP MudEnd","Período da Tarde","4","0","4","0%"
"29/04/2026","Quarta","FRQ GUARULHOS SP R01","MP MudEnd","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ GUARULHOS SP R01","MP MudEnd","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ GUARULHOS SP R01","Troca","Período da Manhã","1","0","1","0%"
"29/04/2026","Quarta","FRQ GUARULHOS SP R01","Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ GUARULHOS SP R01","Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ GUARULHOS SP R01","Segurança de Produto","Período da Manhã","1","0","1","0%"
"29/04/2026","Quarta","FRQ GUARULHOS SP R02","Instalação Mud_End, Instalação","Período da Manhã","1","0","1","0%"
"29/04/2026","Quarta","FRQ GUARULHOS SP R02","Instalação Mud_End","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ GUARULHOS SP R02","Instalação Mud_End","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ GUARULHOS SP R02","Reparo, Reparo MudEnd","Período da Manhã","3","0","3","0%"
"29/04/2026","Quarta","FRQ GUARULHOS SP R02","Reparo","Período da Tarde","2","0","2","0%"
"29/04/2026","Quarta","FRQ GUARULHOS SP R02","Reparo MudEnd","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ GUARULHOS SP R02","Reparo MudEnd","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ GUARULHOS SP R02","MP MudEnd, MP.","Período da Manhã","5","0","5","0%"
"29/04/2026","Quarta","FRQ GUARULHOS SP R02","MP MudEnd, MP.","Período da Tarde","5","0","5","0%"
"29/04/2026","Quarta","FRQ GUARULHOS SP R02","MP MudEnd","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ GUARULHOS SP R02","MP MudEnd","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ GUARULHOS SP R02","Troca","Período da Manhã","1","0","1","0%"
"29/04/2026","Quarta","FRQ GUARULHOS SP R02","Desistalação, Desistalação MudEnd","Período da Manhã","1","1","0","100%"
"29/04/2026","Quarta","FRQ GUARULHOS SP R02","Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ GUARULHOS SP R02","Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ GUARULHOS SP R02","Segurança de Produto","Período da Manhã","1","0","1","0%"
"29/04/2026","Quarta","FRQ ZONA NORTE SP R01","Instalação, Instalação Mud_End","Período da Manhã","2","0","2","0%"
"29/04/2026","Quarta","FRQ ZONA NORTE SP R01","Instalação Mud_End, Instalação","Período da Tarde","2","0","2","0%"
"29/04/2026","Quarta","FRQ ZONA NORTE SP R01","Instalação Mud_End","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ ZONA NORTE SP R01","Instalação Mud_End","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ ZONA NORTE SP R01","Reparo MudEnd, Reparo","Período da Manhã","5","0","5","0%"
"29/04/2026","Quarta","FRQ ZONA NORTE SP R01","Reparo MudEnd, Reparo","Período da Tarde","5","0","5","0%"
"29/04/2026","Quarta","FRQ ZONA NORTE SP R01","Reparo MudEnd","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ ZONA NORTE SP R01","Reparo MudEnd","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ ZONA NORTE SP R01","MP MudEnd, MP.","Período da Manhã","6","0","6","0%"
"29/04/2026","Quarta","FRQ ZONA NORTE SP R01","MP MudEnd, MP.","Período da Tarde","6","0","6","0%"
"29/04/2026","Quarta","FRQ ZONA NORTE SP R01","MP MudEnd","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ ZONA NORTE SP R01","MP MudEnd","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ ZONA NORTE SP R01","Troca","Período da Manhã","1","0","1","0%"
"29/04/2026","Quarta","FRQ ZONA NORTE SP R01","Troca","Período da Tarde","1","0","1","0%"
"29/04/2026","Quarta","FRQ ZONA NORTE SP R01","Desistalação, Desistalação MudEnd","Período da Manhã","1","1","0","100%"
"29/04/2026","Quarta","FRQ ZONA NORTE SP R01","Desistalação MudEnd, Desistalação","Período da Tarde","1","1","0","100%"
"29/04/2026","Quarta","FRQ ZONA NORTE SP R01","Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ ZONA NORTE SP R01","Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ ZONA NORTE SP R01","Segurança de Produto","Período da Manhã","1","0","1","0%"
"29/04/2026","Quarta","FRQ BRAGANCA PAULISTA SP R05","Instalação, Instalação Mud_End","Período da Manhã","1","0","1","0%"
"29/04/2026","Quarta","FRQ BRAGANCA PAULISTA SP R05","Instalação Mud_End, Instalação","Período da Tarde","1","0","1","0%"
"29/04/2026","Quarta","FRQ BRAGANCA PAULISTA SP R05","Instalação Mud_End","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ BRAGANCA PAULISTA SP R05","Instalação Mud_End","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ BRAGANCA PAULISTA SP R05","Reparo MudEnd, Reparo","Período da Manhã","3","0","3","0%"
"29/04/2026","Quarta","FRQ BRAGANCA PAULISTA SP R05","Reparo, Reparo MudEnd","Período da Tarde","3","0","3","0%"
"29/04/2026","Quarta","FRQ BRAGANCA PAULISTA SP R05","Reparo MudEnd","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ BRAGANCA PAULISTA SP R05","Reparo MudEnd","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ BRAGANCA PAULISTA SP R05","MP., Desistalação MudEnd, MP MudEnd, Troca, Desistalação","Período da Manhã","5","0","5","0%"
"29/04/2026","Quarta","FRQ BRAGANCA PAULISTA SP R05","Troca, Desistalação MudEnd, MP MudEnd, MP., Desistalação","Período da Tarde","4","0","4","0%"
"29/04/2026","Quarta","FRQ BRAGANCA PAULISTA SP R05","MP MudEnd","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ BRAGANCA PAULISTA SP R05","MP MudEnd","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ BRAGANCA PAULISTA SP R05","Troca","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ BRAGANCA PAULISTA SP R05","Troca","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ BRAGANCA PAULISTA SP R05","Desistalação MudEnd, Desistalação","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ BRAGANCA PAULISTA SP R05","Desistalação MudEnd, Desistalação","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ BRAGANCA PAULISTA SP R05","Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ BRAGANCA PAULISTA SP R05","Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ BRAGANCA PAULISTA SP R05","Segurança de Produto","Período da Manhã","1","0","1","0%"
"29/04/2026","Quarta","FRQ BRAGANCA PAULISTA SP R05","Segurança de Produto","Período da Tarde","1","0","1","0%"
"29/04/2026","Quarta","FRQ ZONA OESTE1 SP R01","Instalação Mud_End, Instalação","Período da Manhã","2","0","2","0%"
"29/04/2026","Quarta","FRQ ZONA OESTE1 SP R01","Instalação Mud_End, Instalação","Período da Tarde","2","0","2","0%"
"29/04/2026","Quarta","FRQ ZONA OESTE1 SP R01","Instalação Mud_End","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ ZONA OESTE1 SP R01","Instalação Mud_End","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ ZONA OESTE1 SP R01","Reparo, Reparo MudEnd","Período da Manhã","8","0","8","0%"
"29/04/2026","Quarta","FRQ ZONA OESTE1 SP R01","Reparo, Reparo MudEnd","Período da Tarde","8","0","8","0%"
"29/04/2026","Quarta","FRQ ZONA OESTE1 SP R01","Reparo MudEnd","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ ZONA OESTE1 SP R01","Reparo MudEnd","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ ZONA OESTE1 SP R01","MP., MP MudEnd","Período da Manhã","13","0","13","0%"
"29/04/2026","Quarta","FRQ ZONA OESTE1 SP R01","MP., MP MudEnd","Período da Tarde","14","0","14","0%"
"29/04/2026","Quarta","FRQ ZONA OESTE1 SP R01","MP MudEnd","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ ZONA OESTE1 SP R01","MP MudEnd","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ ZONA OESTE1 SP R01","Troca","Período da Manhã","1","0","1","0%"
"29/04/2026","Quarta","FRQ ZONA OESTE1 SP R01","Troca","Período da Tarde","1","0","1","0%"
"29/04/2026","Quarta","FRQ ZONA OESTE1 SP R01","Desistalação, Desistalação MudEnd","Período da Manhã","1","1","0","100%"
"29/04/2026","Quarta","FRQ ZONA OESTE1 SP R01","Desistalação MudEnd, Desistalação","Período da Tarde","1","1","0","100%"
"29/04/2026","Quarta","FRQ ZONA OESTE1 SP R01","Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ ZONA OESTE1 SP R01","Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ ZONA OESTE1 SP R01","Segurança de Produto","Período da Manhã","1","0","1","0%"
"29/04/2026","Quarta","FRQ ZONA OESTE1 SP R01","Segurança de Produto","Período da Tarde","1","0","1","0%"
"29/04/2026","Quarta","FRQ ZONA OESTE2 SP R01","Instalação, Instalação Mud_End","Período da Manhã","2","0","2","0%"
"29/04/2026","Quarta","FRQ ZONA OESTE2 SP R01","Instalação Mud_End, Instalação","Período da Tarde","1","0","1","0%"
"29/04/2026","Quarta","FRQ ZONA OESTE2 SP R01","Instalação Mud_End","Período da Manhã","10","0","10","0%"
"29/04/2026","Quarta","FRQ ZONA OESTE2 SP R01","Instalação Mud_End","Período da Tarde","10","0","10","0%"
"29/04/2026","Quarta","FRQ ZONA OESTE2 SP R01","Reparo MudEnd, Reparo","Período da Manhã","5","0","5","0%"
